"lon","lat","tmp_1"
-118.75,32.75,9.10000038146973
-118.25,32.75,8.19999980926514
-117.25,32.75,9.69999980926514
-116.75,32.75,5.30000019073486
-116.25,32.75,4.09999990463257
-115.75,32.75,7.80000019073486
-115.25,32.75,9
-114.75,32.75,9.10000038146973
-114.25,32.75,8.5
-113.75,32.75,8.69999980926514
-113.25,32.75,8.5
-119.75,33.25,8.5
-119.25,33.25,8.5
-118.75,33.25,8.5
-118.25,33.25,8.30000019073486
-117.75,33.25,8.69999980926514
-117.25,33.25,7.80000019073486
-116.75,33.25,4.09999990463257
-116.25,33.25,5.90000009536743
-115.75,33.25,8.10000038146973
-115.25,33.25,7.09999990463257
-114.75,33.25,7
-114.25,33.25,6.70000028610229
-113.75,33.25,7.40000009536743
-113.25,33.25,7.30000019073486
-120.25,33.75,8
-119.75,33.75,8
-118.25,33.75,9.80000019073486
-117.75,33.75,8.30000019073486
-117.25,33.75,7.5
-116.75,33.75,2.79999995231628
-116.25,33.75,6
-115.75,33.75,5.59999990463257
-115.25,33.75,5.90000009536743
-114.75,33.75,6.5
-114.25,33.75,6.20000028610229
-113.75,33.75,5
-113.25,33.75,4.40000009536743
-120.25,34.25,7.70000028610229
-119.75,34.25,7.20000028610229
-119.25,34.25,8
-118.75,34.25,7
-118.25,34.25,5.30000019073486
-117.75,34.25,3.10000014305115
-117.25,34.25,3.40000009536743
-116.75,34.25,0
-116.25,34.25,4.30000019073486
-115.75,34.25,4.09999990463257
-115.25,34.25,5.40000009536743
-114.75,34.25,4.59999990463257
-114.25,34.25,4.90000009536743
-113.75,34.25,3.20000004768372
-113.25,34.25,2.79999995231628
-120.75,34.75,7.5
-120.25,34.75,6.5
-119.75,34.75,3.79999995231628
-119.25,34.75,2.29999995231628
-118.75,34.75,2.70000004768372
-118.25,34.75,4
-117.75,34.75,4.70000028610229
-117.25,34.75,4.70000028610229
-116.75,34.75,3.10000014305115
-116.25,34.75,4.70000028610229
-115.75,34.75,4.20000028610229
-115.25,34.75,3.79999995231628
-114.75,34.75,3.79999995231628
-114.25,34.75,3.70000004768372
-113.75,34.75,0.5
-113.25,34.75,-1.5
