"lon","lat","tmp_1"
-118.75,32.75,11.6000003814697
-118.25,32.75,10.1999998092651
-117.25,32.75,12
-116.75,32.75,7.5
-116.25,32.75,6.5
-115.75,32.75,10.4000005722046
-115.25,32.75,11.5
-114.75,32.75,11.9000005722046
-114.25,32.75,11.1999998092651
-113.75,32.75,11.5
-113.25,32.75,11.4000005722046
-119.75,33.25,11.1999998092651
-119.25,33.25,11.1999998092651
-118.75,33.25,11
-118.25,33.25,10.5
-117.75,33.25,11
-117.25,33.25,10
-116.75,33.25,6.30000019073486
-116.25,33.25,8.60000038146973
-115.75,33.25,10.9000005722046
-115.25,33.25,9.90000057220459
-114.75,33.25,9.60000038146973
-114.25,33.25,9.5
-113.75,33.25,10.1999998092651
-113.25,33.25,10.1999998092651
-120.25,33.75,10.8000001907349
-119.75,33.75,10.6999998092651
-118.25,33.75,12.1000003814697
-117.75,33.75,10.6000003814697
-117.25,33.75,9.40000057220459
-116.75,33.75,4.90000009536743
-116.25,33.75,8.60000038146973
-115.75,33.75,8
-115.25,33.75,8.40000057220459
-114.75,33.75,9.10000038146973
-114.25,33.75,8.80000019073486
-113.75,33.75,8.10000038146973
-113.25,33.75,7.70000028610229
-120.25,34.25,10.8000001907349
-119.75,34.25,9.90000057220459
-119.25,34.25,10.8000001907349
-118.75,34.25,9.80000019073486
-118.25,34.25,8.10000038146973
-117.75,34.25,5.70000028610229
-117.25,34.25,5.70000028610229
-116.75,34.25,1.80000007152557
-116.25,34.25,6.40000009536743
-115.75,34.25,6.40000009536743
-115.25,34.25,7.90000009536743
-114.75,34.25,8.10000038146973
-114.25,34.25,8.30000019073486
-113.75,34.25,6.59999990463257
-113.25,34.25,6.09999990463257
-120.75,34.75,10.6000003814697
-120.25,34.75,9.69999980926514
-119.75,34.75,6.80000019073486
-119.25,34.75,5.09999990463257
-118.75,34.75,5.80000019073486
-118.25,34.75,6.90000009536743
-117.75,34.75,7.30000019073486
-117.25,34.75,7.30000019073486
-116.75,34.75,5.30000019073486
-116.25,34.75,6.80000019073486
-115.75,34.75,6.5
-115.25,34.75,7.09999990463257
-114.75,34.75,7.40000009536743
-114.25,34.75,7
-113.75,34.75,4.40000009536743
-113.25,34.75,2.29999995231628
-121.25,35.25,10.4000005722046
-120.75,35.25,11
-120.25,35.25,8.5
-119.75,35.25,8
-119.25,35.25,9.5
-118.75,35.25,8.19999980926514
-118.25,35.25,6
-117.75,35.25,7.70000028610229
-117.25,35.25,7.20000028610229
-116.75,35.25,6.5
-116.25,35.25,7.20000028610229
-115.75,35.25,6.20000028610229
-115.25,35.25,5.30000019073486
-114.75,35.25,6
-114.25,35.25,5
-113.75,35.25,2.40000009536743
-113.25,35.25,2.40000009536743
-121.25,35.75,9.5
-120.75,35.75,8.90000057220459
-120.25,35.75,8.69999980926514
-119.75,35.75,8.69999980926514
-119.25,35.75,8.5
-118.75,35.75,6.80000019073486
-118.25,35.75,4.20000028610229
-117.75,35.75,6.5
-117.25,35.75,6
-116.75,35.75,7.5
-116.25,35.75,7.09999990463257
-115.75,35.75,4.59999990463257
-115.25,35.75,3.79999995231628
-114.75,35.75,4.5
-114.25,35.75,3.40000009536743
-113.75,35.75,1.80000007152557
-113.25,35.75,2.10000014305115
-121.75,36.25,8.60000038146973
-121.25,36.25,7.70000028610229
-120.75,36.25,7.40000009536743
-120.25,36.25,7.80000019073486
-119.75,36.25,7.59999990463257
-119.25,36.25,7.90000009536743
-118.75,36.25,3.29999995231628
-118.25,36.25,-1
-117.75,36.25,2.79999995231628
-117.25,36.25,3.79999995231628
-116.75,36.25,6.80000019073486
-116.25,36.25,4.40000009536743
