"lon","lat","tmp_1"
-118.75,32.75,14.4000005722046
-118.25,32.75,13.6000003814697
-117.25,32.75,15.1999998092651
-116.75,32.75,10.6999998092651
-116.25,32.75,9.5
-115.75,32.75,13.1999998092651
-115.25,32.75,14.3000001907349
-114.75,32.75,14.6999998092651
-114.25,32.75,14
-113.75,32.75,14
-113.25,32.75,13.6000003814697
-119.75,33.25,13.8000001907349
-119.25,33.25,13.8000001907349
-118.75,33.25,13.9000005722046
-118.25,33.25,13.6000003814697
-117.75,33.25,14.1999998092651
-117.25,33.25,13.3000001907349
-116.75,33.25,9.5
-116.25,33.25,11.5
-115.75,33.25,13.6999998092651
-115.25,33.25,12.9000005722046
-114.75,33.25,12.6000003814697
-114.25,33.25,12.1999998092651
-113.75,33.25,12.6999998092651
-113.25,33.25,12.3000001907349
-120.25,33.75,12.8000001907349
-119.75,33.75,13.1000003814697
-118.25,33.75,15.1999998092651
-117.75,33.75,13.8000001907349
-117.25,33.75,13
-116.75,33.75,8.19999980926514
-116.25,33.75,11.6000003814697
-115.75,33.75,11
-115.25,33.75,11.4000005722046
-114.75,33.75,12
-114.25,33.75,11.6000003814697
-113.75,33.75,10.9000005722046
-113.25,33.75,9.60000038146973
-120.25,34.25,12.5
-119.75,34.25,12.1000003814697
-119.25,34.25,13.1000003814697
-118.75,34.25,12.1000003814697
-118.25,34.25,10.5
-117.75,34.25,8.40000057220459
-117.25,34.25,8.80000019073486
-116.75,34.25,5.40000009536743
-116.25,34.25,9.5
-115.75,34.25,9.40000057220459
-115.25,34.25,10.8000001907349
-114.75,34.25,10.8000001907349
-114.25,34.25,11
-113.75,34.25,9.30000019073486
-113.25,34.25,9
-120.75,34.75,12.1999998092651
-120.25,34.75,11.3000001907349
-119.75,34.75,8.5
-119.25,34.75,7
-118.75,34.75,7.59999990463257
-118.25,34.75,8.80000019073486
-117.75,34.75,9.80000019073486
-117.25,34.75,9.80000019073486
-116.75,34.75,8.19999980926514
-116.25,34.75,9.69999980926514
-115.75,34.75,9.30000019073486
-115.25,34.75,9.90000057220459
-114.75,34.75,9.90000057220459
-114.25,34.75,9.69999980926514
-113.75,34.75,7
-113.25,34.75,5.40000009536743
-121.25,35.25,12.1999998092651
-120.75,35.25,12.5
-120.25,35.25,10
-119.75,35.25,9.30000019073486
-119.25,35.25,10.6999998092651
-118.75,35.25,9.5
-118.25,35.25,8
-117.75,35.25,10.1000003814697
-117.25,35.25,9.90000057220459
-116.75,35.25,9.40000057220459
-116.25,35.25,10.1999998092651
-115.75,35.25,9.19999980926514
-115.25,35.25,8.30000019073486
-114.75,35.25,8.90000057220459
-114.25,35.25,7.90000009536743
-113.75,35.25,5.70000028610229
-113.25,35.25,5.80000019073486
-121.25,35.75,11.1000003814697
-120.75,35.75,10.1000003814697
-120.25,35.75,9.80000019073486
-119.75,35.75,9.69999980926514
-119.25,35.75,9.30000019073486
-118.75,35.75,8
-118.25,35.75,5.70000028610229
-117.75,35.75,8.60000038146973
-117.25,35.75,8.30000019073486
-116.75,35.75,10.1000003814697
-116.25,35.75,10.5
-115.75,35.75,7.90000009536743
-115.25,35.75,6.80000019073486
-114.75,35.75,7.90000009536743
-114.25,35.75,6.80000019073486
-113.75,35.75,5.20000028610229
-113.25,35.75,5.30000019073486
-121.75,36.25,9.80000019073486
-121.25,36.25,8.80000019073486
-120.75,36.25,8.5
-120.25,36.25,9
-119.75,36.25,8.40000057220459
-119.25,36.25,9
-118.75,36.25,5.20000028610229
-118.25,36.25,0.900000035762787
-117.75,36.25,4.70000028610229
-117.25,36.25,5.59999990463257
-116.75,36.25,9.19999980926514
-116.25,36.25,8
-115.75,36.25,4.70000028610229
-115.25,36.25,6.40000009536743
-114.75,36.25,6.20000028610229
-114.25,36.25,6.80000019073486
-113.75,36.25,4
-113.25,36.25,2.60000014305115
